,publication_id,publication_kind,publication_date,application_id,application_date,country,inventor_name,inventor_firstname,inventor_country,invention_title,number_of_claims,attorney_name,attorney_firstname,inventor males,inventor females,inventor team size,attorney males,attorney females,attorney team size,Year,WorldWide Applications,Original Names
124875,US10991699,B2,20210427,US16820006,20200316,KR,"['Kim Hui-Jung', 'Cho Min Hee', 'Kim Bong-Soo', 'Kim Junsoo', 'Yamada Satoru', 'Lee Wonsok', 'Hwang Yoosang']","['Hui-Jung', 'Min Hee', 'Bong-Soo', 'Junsoo', 'Satoru', 'Wonsok', 'Yoosang']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Semiconductor memory devices,12,[],[],2,5,7,0,0,0,2022,"['KR102358460B1/en', 'CN109390340A/en']","[['김희중', '조민희', '김봉수', '김준수', '사토루 야마다', '이원석', '황유상'], ['金熙中', '赵珉熙', '金奉秀', '金俊秀', '山田悟', '李元锡', '黄有商']]"
124892,US10991714,B2,20210427,US16223761,20181218,KR,"['Kim Kwang Soo', 'Kim Jun Hyoung', 'Kim Si Wan', 'Oh Kyoung Taek']","['Kwang Soo', 'Jun Hyoung', 'Si Wan', 'Kyoung Taek']","['KR', 'KR', 'KR', 'KR']",Three-dimensional semiconductor memory device,20,[],[],4,0,4,0,0,0,2022,"['KR20190140774A/en', 'CN110600481A/en']","[['김광수', '김준형', '김시완', '오경택'], ['金光洙', '金俊亨', '金是完', '吴京泽']]"
124894,US10991716,B2,20210427,US16360447,20190321,KR,"['Park In Su', 'Kim Do Yeon', 'Lee Ki Hong']","['In Su', 'Do Yeon', 'Ki Hong']","['KR', 'KR', 'KR']",Semiconductor device having a vertical channel layer with an impurity region surrounding a dielectric core,12,[],[],3,0,3,0,0,0,2022,"['KR20200024642A/en', 'CN110867447A/en']","[['박인수', '김도연', '이기홍'], ['朴寅洙', '金度渊', '李起洪']]"
124895,US10991717,B2,20210427,US16380422,20190410,KR,['Baek Seok-Cheon'],['Seok-Cheon'],['KR'],Vertical memory devices,20,[],[],1,0,1,0,0,0,2022,"['KR20200036503A/en', 'CN110970441A/en']","[['백석천'], ['白石千']]"
124903,US10991724,B2,20210427,US16227012,20181220,CN,['Jiang Chunsheng'],['Chunsheng'],['CN'],"CMOS transistor and method for fabricating the same, display panel and display device",9,['Goldberg Joshua B.'],['Joshua B.'],1,0,1,1,0,1,2022,['CN103700632B/en'],[['姜春生']]
124907,US10991727,B2,20210427,US16547224,20190821,KR,"['Sim Dongmin', 'Lee Kangju', 'Kim Jintae']","['Dongmin', 'Kangju', 'Jintae']","['KR', 'KR', 'KR']",Light emitting display device,26,[],[],0,3,3,0,0,0,2022,"['KR20200025528A/en', 'CN110875349A/en']","[['심동민', '이강주', '김진태'], ['沈东敏', '李康柱', '金津泰']]"
124916,US10991735,B2,20210427,US16454281,20190627,CN,"['Ding Xiaoliang', 'Dong Xue', 'Wang Haisheng', 'Liu Yingming', 'Cheng Chihjen', 'Wang Pengpeng', 'Han Yanling', 'Liu Wei']","['Xiaoliang', 'Xue', 'Haisheng', 'Yingming', 'Chihjen', 'Pengpeng', 'Yanling', 'Wei']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']","Optical detection pixel unit, optical detection circuit, optical detection method and display device",12,[],[],4,4,8,0,0,0,2022,['CN108922940B/en'],"[['丁小梁', '董学', '王海生', '刘英明', '郑智仁', '王鹏鹏', '韩艳玲', '刘伟']]"
124925,US10991742,B2,20210427,US16558820,20190903,KR,"['Han Dae-han', 'Kim Sun-Hyun', 'Kim Han-seok', 'Song Chung-ho', 'Lee Gyeong-hee', 'Jeong Hee-geun']","['Dae-han', 'Sun-Hyun', 'Han-seok', 'Chung-ho', 'Gyeong-hee', 'Hee-geun']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Image sensors,20,[],[],4,2,6,0,0,0,2022,"['KR20200027248A/en', 'CN110875341A/en']","[['한대한', '김선현', '김한석', '송충호', '이경희', '정희근'], ['韩大韩', '金善贤', '金汉锡', '宋充镐', '李京姬', '郑熙根']]"
124932,US10991748,B2,20210427,US16124226,20180907,KR,"['Keel Min-Sun', 'Kwon Doo Won', 'Ryu Hyun Surk', 'Kim Young Chan', 'Jin Young Gu']","['Min-Sun', 'Doo Won', 'Hyun Surk', 'Young Chan', 'Young Gu']","['KR', 'KR', 'KR', 'KR', 'KR']",3D image sensor,19,[],[],3,2,5,0,0,0,2022,"['KR20190106387A/en', 'CN110246852A/en']","[['길민선', '권두원', '류현석', '김영찬', '진영구'], ['吉珉墡', '权杜原', '柳贤锡', '金永灿', '陈暎究']]"
124945,US10991760,B2,20210427,US16385869,20190416,KR,['Hong Ji-Hoon'],['Ji-Hoon'],['KR'],Memory device having PUC structure,10,[],[],1,0,1,0,0,0,2022,"['KR20200032922A/en', 'CN110931058A/en']","[['홍지훈'], ['洪智训']]"
124953,US10991767,B2,20210427,US16420551,20190523,CN,"['Xin Yu', 'Yang Kang', 'Han Lijing', 'Chen Xian']","['Yu', 'Kang', 'Lijing', 'Xian']","['CN', 'CN', 'CN', 'CN']",Display panel and display apparatus,18,[],[],3,1,4,0,0,0,2022,"['CN114613828A/en', 'CN114823810A/en', 'CN109755282B/en', 'CN114823812A/en', 'CN114843312A/en', 'CN114613829A/en']","[['辛宇', '杨康', '韩立静', '陈娴'], ['辛宇', '杨康', '韩立静', '陈娴'], ['辛宇', '杨康', '韩立静', '陈娴'], ['辛宇', '杨康', '韩立静', '陈娴'], ['辛宇', '杨康', '韩立静', '陈娴'], ['辛宇', '杨康', '韩立静', '陈娴']]"
124954,US10991768,B2,20210427,US16468611,20181220,CN,"['Li Yansong', 'Wu Haidong', 'Bai Shanshan', 'Xiao Zhihui', 'Liu Yue', 'Zhang Haohan', 'Wang Yangpeng']","['Yansong', 'Haidong', 'Shanshan', 'Zhihui', 'Yue', 'Haohan', 'Yangpeng']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']","Pixel arrangement, manufacturing method thereof, display panel, display device, and mask",20,[],[],6,1,7,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
124955,US10991769,B2,20210427,US16536975,20190809,KR,"['Lee Hyeonbum', 'Lee Dongki', 'Lee Eonjoo', 'Jung Jin-Whan']","['Hyeonbum', 'Dongki', 'Eonjoo', 'Jin-Whan']","['KR', 'KR', 'KR', 'KR']",Display apparatus having a color filter layer,20,[],[],1,3,4,0,0,0,2022,"['KR20200050074A/en', 'CN111129337A/en']","[['이현범', '이동기', '이언주', '정진환'], ['李现范', '李东基', '李彦周', '丁进焕']]"
124956,US10991770,B2,20210427,US16274970,20190213,KR,"['Park Yonghan', 'Kim Sangmin', 'Baek Seungho', 'Seo Youngseok', 'Lee Seunghoon']","['Yonghan', 'Sangmin', 'Seungho', 'Youngseok', 'Seunghoon']","['KR', 'KR', 'KR', 'KR', 'KR']","Display device with display portion, light sensing portion, and connection bending portion",23,[],[],1,4,5,0,0,0,2022,['KR20190098883A/en'],"[['박용한', '김상민', '백승호', '서영석', '이승훈']]"
124957,US10991771,B2,20210427,US16537614,20190811,KR,"['Kim Jong-hwa', 'Lee Kyungsu', 'Han Jeongyun']","['Jong-hwa', 'Kyungsu', 'Jeongyun']","['KR', 'KR', 'KR']",Display device,28,[],[],1,2,3,0,0,0,2022,"['KR102427303B1/en', 'CN110888249A/en', 'KR20220110692A/en']","[['김종화', '이경수', '한정윤'], ['金钟和', '李景洙', '韩正胤'], ['김종화', '이경수', '한정윤']]"
124958,US10991772,B2,20210427,US16583603,20190926,KR,"['Jung Yang-Ho', 'Park Chul-Won', 'Park Jeong-Min', 'Jeong Beung-Hwa']","['Yang-Ho', 'Chul-Won', 'Jeong-Min', 'Beung-Hwa']","['KR', 'KR', 'KR', 'KR']",Touch display panel and method of manufacturing the same,9,[],[],3,1,4,0,0,0,2022,['KR102446821B1/en'],"[['정양호', '박철원', '박정민', '정병화']]"
124959,US10991773,B2,20210427,US16503401,20190703,CN,['Fu Jujian'],['Jujian'],['CN'],"Display panel with light-emitting functional units, display device and method for manufacturing display panel",21,[],[],0,1,1,0,0,0,2022,['CN109801950B/en'],[['符鞠建']]
124960,US10991774,B2,20210427,US16259809,20190128,KR,"['Sung Wooyong', 'Kim Sooyoun', 'Kim Seunghun', 'Seo Junghan', 'Yoon Seungho', 'Lee Hyoungsub', 'Chang Moonwon']","['Wooyong', 'Sooyoun', 'Seunghun', 'Junghan', 'Seungho', 'Hyoungsub', 'Moonwon']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Display device and method for fabricating the same,39,[],[],1,6,7,0,0,0,2022,"['KR20190098703A/en', 'CN110164920A/en']","[['성우용', '김수연', '김승훈', '서정한', '윤승호', '이형섭', '장문원'], ['成宇镛', '金秀燕', '金胜勋', '徐政汉', '尹昇好', '李亨燮', '张文源']]"
124962,US10991775,B2,20210427,US16417819,20190521,CN,['Cui Ying'],['Ying'],['CN'],"Display substrate, fabrication method thereof, and display panel",15,[],[],1,0,1,0,0,0,2022,['CN109449314B/en'],[['崔颖']]
124963,US10991776,B2,20210427,US16654402,20191016,KR,"['Kim Hyunae', 'Kim Jaesik', 'Kim Jaeik', 'Lee Yeonhwa', 'Lee Joongu', 'Jeong Sehoon', 'Han Mijung']","['Hyunae', 'Jaesik', 'Jaeik', 'Yeonhwa', 'Joongu', 'Sehoon', 'Mijung']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Display apparatus and method of manufacturing the same,12,[],[],0,7,7,0,0,0,2022,"['KR20200042996A/en', 'CN111063705A/en']","[['김현애', '김재식', '김재익', '이연화', '이준구', '정세훈', '한미정'], ['金铉厓', '金在植', '金载益', '李妍和', '李濬九', '丁世勳', '韩美贞']]"
124967,US10991780,B2,20210427,US16667926,20191030,CN,['Wu Hao'],['Hao'],['CN'],Array substrate and display device,14,[],[],1,0,1,0,0,0,2022,"['CN113419368B/en', 'CN109765737B/en']","[['吴昊'], ['吴昊']]"
124969,US10991782,B2,20210427,US16533698,20190806,KR,"['Lee Tae-Won', 'Park Jong-Chan', 'Um Hyun-Chul']","['Tae-Won', 'Jong-Chan', 'Hyun-Chul']","['KR', 'KR', 'KR']",Display device,15,[],[],3,0,3,0,0,0,2022,"['KR20200029861A/en', 'CN110890400A/en']","[['이태원', '박종찬', '엄현철'], ['李台源', '朴钟赞', '严玹哲']]"
124970,US10986970,B2,20210427,US16053260,20180802,US,"['Thorne Jason B.', 'Brown Andre D.', 'Innes Daniel', 'Cottrell Lee M.', 'Udy Adam', 'Tonderys Daniel', 'Clare David', 'Xu Kai']","['Jason B.', 'Andre D.', 'Daniel', 'Lee M.', 'Adam', 'Daniel', 'David', 'Kai']","['US', 'US', 'US', 'US', 'GB', 'US', 'GB', 'CN']",Flexible hose with compact storage configuration and a cleaning apparatus using the same,20,[],[],8,0,8,0,0,0,2022,['CN110996736A/en'],"[['杰森·B·索恩', '安德烈·D·布朗', '丹尼尔·英尼斯', '李·M·科特雷尔', '亚当·乌迪', '丹尼尔·通德瑞斯', '大卫·克莱尔', '徐凯']]"
124971,US10991783,B2,20210427,US16573882,20190917,KR,"['Cha Myounggeun', 'Choi Sanggun', 'Shin Jiyeong', 'Lee Yongsu']","['Myounggeun', 'Sanggun', 'Jiyeong', 'Yongsu']","['KR', 'KR', 'KR', 'KR']",Scan driver and display device including the same,32,[],[],0,4,4,0,0,0,2022,"['KR20200047898A/en', 'CN111105754A/en']","[['차명근', '최상건', '신지영', '이용수'], ['车明根', '崔相虔', '辛知映', '李镕守']]"
124972,US10991784,B2,20210427,US16686033,20191115,KR,['Kwon Hyuk Soon'],['Hyuk Soon'],['KR'],Transistor display panel including lower electrode disposed under semiconductor and display device including the same,21,[],[],1,0,1,0,0,0,2022,['KR20170115640A/en'],[['권혁순']]
124973,US10991785,B2,20210427,US16605211,20190929,CN,['Zeng Weijing'],['Weijing'],['CN'],"Double-sided display panel, fabricating method of same, and display device",5,[],[],0,1,1,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
124974,US10991786,B2,20210427,US16136468,20180920,KR,"['Jung Jin Hyo', 'Lee Jung Hyun', 'Kim Dae Il', 'Kim Bum Seok', 'Lee Seung Ha', 'Lee Sang Yong', 'Park Dong Hoon']","['Jin Hyo', 'Jung Hyun', 'Dae Il', 'Bum Seok', 'Seung Ha', 'Sang Yong', 'Dong Hoon']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Signal control unit for an organic light emitting diode display device,10,[],[],6,1,7,0,0,0,2022,['KR20190032934A/en'],"[['정진효', '이정현', '김대일', '김범석', '이승하', '이상용', '박동훈']]"
124975,US10991787,B2,20210427,US15993009,20180530,KR,['Kishimoto Hirotsugu'],['Hirotsugu'],['KR'],Display device and method of manufacturing the same,13,[],[],1,0,1,0,0,0,2022,"['KR102438446B1/en', 'KR20220126261A/en']","[['히로츠구 키시모토'], ['히로츠구 키시모토']]"
124976,US10991788,B2,20210427,US16527608,20190731,KR,"['Kwak WonKyu', 'Choi SangMoo', 'Lee Dongsun', 'Kang ChulKyu', 'Cha Seungji']","['WonKyu', 'SangMoo', 'Dongsun', 'ChulKyu', 'Seungji']","['KR', 'KR', 'KR', 'KR', 'KR']",Organic light emitting display apparatus,20,[],[],0,5,5,0,0,0,2022,"['KR20200016425A/en', 'CN110808265A/en']","[['곽원규', '최상무', '이동선', '강철규', '차승지'], ['郭源奎', '崔相武', '李东鲜', '姜哲圭', '车承智']]"
124977,US10991789,B2,20210427,US16558849,20190903,CN,"['Chen Yipeng', 'Wang Li']","['Yipeng', 'Li']","['CN', 'CN']",Foldable display device having plurality of signal lines connected to non-foldable display regions,16,[],[],1,1,2,0,0,0,2022,['CN109473043B/en'],"[['陈义鹏', '王丽']]"
124978,US10991790,B2,20210427,US16595357,20191007,KR,"['Kim Youngsu', 'Kim Dawoon', 'Park Cheuljin', 'Jung Sukwon']","['Youngsu', 'Dawoon', 'Cheuljin', 'Sukwon']","['KR', 'KR', 'KR', 'KR']",Substrate and display device including the same,23,[],[],0,4,4,0,0,0,2022,"['KR20200058666A/en', 'CN111200900A/en']","[['김영수', '김다운', '박철진', '정석원'], ['金荣洙', '金大云', '朴哲进', '郑硕元']]"
124980,US10991791,B2,20210427,US16785962,20200210,KR,"['Lee Seung Kyu', 'Kim Yang Wan', 'Kwon Sun Ja', 'Kim Byung Sun', 'Park Hyun Ae', 'Lee Su Jin', 'Lee Jae Yong', 'Kwon Tae Hoon', 'Cha Seung Ji']","['Seung Kyu', 'Yang Wan', 'Sun Ja', 'Byung Sun', 'Hyun Ae', 'Su Jin', 'Jae Yong', 'Tae Hoon', 'Seung Ji']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Display device,15,[],[],8,1,9,0,0,0,2022,"['KR20170130016A/en', 'CN107393472B/en']","[['이승규', '김양완', '권선자', '김병선', '박현애', '이수진', '이재용', '권태훈', '차승지'], ['李承珪', '金阳完', '权善子', '金炳善', '朴贤爱', '李受珍', '李在容', '权泰勋', '车承智']]"
124981,US10991792,B2,20210427,US16792410,20200217,KR,"['Kim Mi Hae', 'Ko Min Ho', 'Sung Seung Woo', 'Eom Ki Myeong', 'Jeon Jin']","['Mi Hae', 'Min Ho', 'Seung Woo', 'Ki Myeong', 'Jin']","['KR', 'KR', 'KR', 'KR', 'KR']",Organic light emitting diode display,14,[],[],4,1,5,0,0,0,2022,['KR102318265B1/en'],"[['김미해', '고민호', '성승우', '엄기명', '전진']]"
124982,US10991793,B2,20210427,US16659574,20191022,US,"['Lu Bin', 'Shen Jian']","['Bin', 'Jian']","['CN', 'CN']",Double-sided capacitor and method for fabricating the same,15,[],[],2,0,2,0,0,0,2022,['CN111615750A/en'],"[['陆斌', '沈健']]"
124983,US10991794,B2,20210427,US16181786,20181106,CN,['Tang Poren'],['Poren'],['CN'],Semiconductor device and method for manufacturing same,11,[],[],0,1,1,0,0,0,2022,['CN109904120B/en'],[['唐粕人']]
124997,US10991807,B2,20210427,US16351957,20190313,KR,['Nam Ki Hyung'],['Ki Hyung'],['KR'],Semiconductor device having gate insulating layer,20,[],[],1,0,1,0,0,0,2022,"['KR20200033025A/en', 'CN110931552A/en']","[['남기형'], ['南奇亨']]"
125003,US10991813,B1,20210427,US16698927,20191127,KR,"['Cho Seongjae', 'Yu EunSeon']","['Seongjae', 'EunSeon']","['KR', 'KR']",Fabrication method of semiconductor device having SIGe shell channel and semiconductor device fabricated by the same,19,"['Hespos Gerald E.', 'Porco Michael J.', 'Hespos Matthew T.']","['Gerald E.', 'Michael J.', 'Matthew T.']",0,2,2,3,0,3,2022,['KR102235782B1/en'],"[['조성재', '유은선']]"
125004,US10991814,B2,20210427,US16567615,20190911,US,"['Choi Chang Hwan', 'Lim Dong Hwan']","['Chang Hwan', 'Dong Hwan']","['KR', 'KR']",Three-dimensional tunneling field-effect transistor and method of fabricating the same,7,[],[],1,1,2,0,0,0,2022,['KR102055945B1/en'],"[['최창환', '임동환']]"
125006,US10986973,B2,20210427,US16057492,20180807,KR,"['Jang Jaewon', 'Lee Minwoo']","['Jaewon', 'Minwoo']","['KR', 'KR']",Robot cleaner,16,[],[],2,0,2,0,0,0,2022,"['KR102033936B1/en', 'CN111182823B/en']","[['장재원', '이민우'], ['张宰源', '李旻雨']]"
125011,USD0917267,S1,20210427,US29724872,20200220,US,['Pang Deqiang'],['Deqiang'],['CN'],Boat bungee dock line with hooks,1,['Hsu Winston'],['Winston'],0,1,1,1,0,1,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
125016,US10991825,B2,20210427,US16167815,20181023,KR,"['Kim Cheol', 'Park Jong Chui', 'Baek Kye Hyun']","['Cheol', 'Jong Chui', 'Kye Hyun']","['KR', 'KR', 'KR']",Semiconductor device including non-active fins and separation regions,20,[],[],3,0,3,0,0,0,2022,"['KR102419894B1/en', 'CN110277388A/en']","[['김철', '박종철', '백계현'], ['金哲', '朴钟撤', '白桂铉']]"
125019,US10991827,B2,20210427,US16811056,20200306,US,"['Hu Yutong', 'Tseng Chihyuan', 'Su Chihyu', 'Li Wenhui', 'Lv Xiaowen', 'Shi Longqiang', 'Zhang Hejing']","['Yutong', 'Chihyuan', 'Chihyu', 'Wenhui', 'Xiaowen', 'Longqiang', 'Hejing']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']",Structure of oxide thin film transistor,4,['Lei Leong C.'],['Leong C.'],1,6,7,1,0,1,2022,['CN104037090B/en'],"[['胡宇彤', '曾志远', '苏智昱', '李文辉', '吕晓文', '石龙强', '张合静']]"
125023,US10991831,B2,20210427,US16223937,20181218,KR,"['Sung Myung Mo', 'Jung Jinwon', 'Kim Hongbum', 'Park Jin Seon']","['Myung Mo', 'Jinwon', 'Hongbum', 'Jin Seon']","['KR', 'KR', 'KR', 'KR']","Layer, multilevel element, method for fabricating multilevel element, and method for driving multilevel element",18,[],[],3,1,4,0,0,0,2022,"['KR102250003B1/en', 'CN111435681A/en', 'CN111192914A/en', 'CN110741478A/en', 'KR102196005B1/en']","[['성명모', '김홍범', '박진선', '정진원'], ['成明模', '金洪范', '朴真善', '郑进元'], ['成明模', '金洪范', '朴真善', '郑进元'], ['成明模', '金洪范', '朴真善', '郑进元'], ['성명모', '김홍범', '박진선', '정진원']]"
125026,US10991834,B1,20210427,US16901242,20200615,CN,"['Li Wenqi', 'Yang Jie', 'Yuan Xueting', 'Zhang Xinyu', 'Jin Hao']","['Wenqi', 'Jie', 'Xueting', 'Xinyu', 'Hao']","['CN', 'CN', 'CN', 'CN', 'CN']","Photovoltaic module, solar cell, and method for producing solar cell",13,['Costellia Jeffrey L.'],['Jeffrey L.'],3,2,5,1,0,1,2022,['CN111668317B/en'],"[['李文琪', '杨洁', '袁雪婷', '张昕宇', '金浩']]"
125031,US10991838,B1,20210427,US16901143,20200615,CN,"['Yang Jie', 'Li Wenqi', 'Yuan Xueting', 'Zhang Xinyu', 'Jin Hao']","['Jie', 'Wenqi', 'Xueting', 'Xinyu', 'Hao']","['CN', 'CN', 'CN', 'CN', 'CN']","Photovoltaic module, solar cell, and manufacturing method therefor",20,['Costellia Jeffrey L.'],['Jeffrey L.'],3,2,5,1,0,1,2022,['CN111668318B/en'],"[['杨洁', '李文琪', '袁雪婷', '张昕宇', '金浩']]"
125037,US10991843,B2,20210427,US16724397,20191223,KR,['Jun Young-Kwon'],['Young-Kwon'],['KR'],Solar cell and method for preparing same,11,[],[],1,0,1,0,0,0,2022,"['KR20170097440A/en', 'CN108323212B/en']","[['전영권'], ['田永权']]"
125042,US10991848,B2,20210427,US16729310,20191228,CN,"['Ma Yangzhao', 'Zhou Ruiyuan', 'Chen Yingjie']","['Yangzhao', 'Ruiyuan', 'Yingjie']","['CN', 'CN', 'CN']",Display panel and display device,20,[],[],1,2,3,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
125046,US10991851,B2,20210427,US16889525,20200601,KR,"['Chae Jong Hyeon', 'Jang Jong Min', 'Roh Won Young', 'Suh Dae Woong', 'Kang Min Woo', 'Lee Joon Sub', 'Kim Hyun A.']","['Jong Hyeon', 'Jong Min', 'Won Young', 'Dae Woong', 'Min Woo', 'Joon Sub', 'Hyun A.']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']","Light emitting diode for surface mount technology, method of manufacturing the same, and method of manufacturing light emitting diode module",20,[],[],6,1,7,0,0,0,2022,"['KR101669641B1/en', 'CN107134519B/en', 'CN107134518B/en', 'CN104412397B/en', 'CN107134520B/en', 'CN107452848B/en']","[['채종현', '장종민', '노원영', '서대웅', '강민우', '이준섭', '김현아'], ['蔡钟炫', '张钟敏', '卢元英', '徐大雄', '姜珉佑', '李俊燮', '金贤儿'], ['蔡钟炫', '张钟敏', '卢元英', '徐大雄', '姜珉佑', '李俊燮', '金贤儿'], ['蔡钟炫', '张钟敏', '卢元英', '徐大雄', '姜珉佑', '李俊燮', '金贤儿'], ['蔡钟炫', '张钟敏', '卢元英', '徐大雄', '姜珉佑', '李俊燮', '金贤儿'], ['蔡钟炫', '张钟敏', '卢元英', '徐大雄', '姜珉佑', '李俊燮', '金贤儿']]"
125047,US10991852,B2,20210427,US16522165,20190725,KR,"['Lee Seung Seob', 'Kim Dong Jin', 'Jo Munhyung', 'Lee Jung-woo']","['Seung Seob', 'Dong Jin', 'Munhyung', 'Jung-woo']","['KR', 'KR', 'KR', 'KR']","Transparent light-emitting display film, method of manufacturing the same, and transparent light-emitting signage using the same",15,[],[],2,2,4,0,0,0,2022,['No KR or CN Application Number'],['No KR or CN Application Number']
125052,US10991857,B2,20210427,US16442870,20190617,KR,"['Lim Wan Tae', 'Sim Sung Hyun', 'Yoo Hanul', 'Kim Yong Il', 'Noh Hye Seok', 'Yeon Ji Hye']","['Wan Tae', 'Sung Hyun', 'Hanul', 'Yong Il', 'Hye Seok', 'Ji Hye']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Method of fabricating light emitting device package,20,[],[],5,1,6,0,0,0,2022,"['KR20180017913A/en', 'CN107731993B/en']","[['임완태', '심성현', '유하늘', '김용일', '노혜석', '연지혜'], ['林完泰', '沈成铉', 'H·柳', '金容一', '卢慧锡', '延智慧']]"
125060,US10991863,B2,20210427,US16458593,20190701,CN,['Zhang Shao-Feng'],['Shao-Feng'],['CN'],Light-emitting diode package structure and manufacturing method thereof,12,[],[],1,0,1,0,0,0,2022,['CN109148402B/en'],[['张少锋']]
125062,US10991865,B2,20210427,US16548226,20190822,KR,"['Kim Kyung Bae', 'Jeong Min Jae', 'Chai Chong Chul']","['Kyung Bae', 'Min Jae', 'Chong Chul']","['KR', 'KR', 'KR']",Display device,19,[],[],2,1,3,0,0,0,2022,"['CN111354742A/en', 'KR20200078398A/en']","[['金璟陪', '郑珉在', '蔡锺哲'], ['김경배', '정민재', '채종철']]"
125073,US10991872,B2,20210427,US15827040,20171130,KR,"['Shin Jea Shik', 'Kim Duck Hwan', 'Kim Chul Soo', 'Park Ho Soo', 'Son Sang Uk', 'Song In Sang', 'Lee Moon Chul', 'Jing Cui']","['Jea Shik', 'Duck Hwan', 'Chul Soo', 'Ho Soo', 'Sang Uk', 'In Sang', 'Moon Chul', 'Cui']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']",Bulk acoustic wave resonator,8,[],[],8,0,8,0,0,0,2022,"['KR101919118B1/en', 'CN108649921A/en', 'CN103534943B/en']","[['신제식', '김덕환', '김철수', '박호수', '손상욱', '송인상', '이문철', '추이징'], ['申济湜', '金德焕', '金哲秀', '朴浩洙', '孙尚郁', '宋寅相', '李文喆', '崔婧'], ['申济湜', '金德焕', '金哲秀', '朴浩洙', '孙尚郁', '宋寅相', '李文喆', '崔婧']]"
125078,US10991877,B2,20210427,US16560357,20190904,CN,"['Yang Meiyin', 'Luo Jun', 'Wang Sumei', 'Xu Jing', 'Li Yanru', 'Li Junfeng', 'Cui Yan', 'Wang Wenwu', 'Ye Tianchun']","['Meiyin', 'Jun', 'Sumei', 'Jing', 'Yanru', 'Junfeng', 'Yan', 'Wenwu', 'Tianchun']","['CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN']",Multi-state memory and method for manufacturing the same,11,[],[],5,4,9,0,0,0,2022,['CN109904309A/en'],"[['杨美音', '罗军', '王素梅', '许静', '李彦如', '李俊峰', '崔岩', '王文武', '叶甜春']]"
125081,US10991880,B2,20210427,US16401297,20190502,KR,"['Park Ilmok', 'Baek Gwang-Hyun', 'Song Seulji']","['Ilmok', 'Gwang-Hyun', 'Seulji']","['KR', 'KR', 'KR']",Variable resistance memory device and method of fabricating the same,6,[],[],0,3,3,0,0,0,2022,"['KR20200023055A/en', 'CN110858621A/en']","[['박일목', '백광현', '송슬지'], ['朴日穆', '白光铉', '宋苏智']]"
125085,US10991884,B2,20210427,US16335514,20180628,CN,"['Han Mingkun', 'Hu Yan', 'Yuan Hongguang']","['Mingkun', 'Yan', 'Hongguang']","['CN', 'CN', 'CN']","Mask plate, OLED display substrate, display device and manufacturing method thereof",19,[],[],1,2,3,0,0,0,2022,['CN107385392A/en'],"[['韩明昆', '胡岩', '袁洪光']]"
125087,US10991885,B2,20210427,US15867334,20180110,KR,"['Park Junghwan', 'Lee Sunhee', 'Mun Soungyun', 'Kim Daesung', 'Jung Hwasoon', 'Kim Wonsam', 'Byun Jihun', 'Lee Bumsung']","['Junghwan', 'Sunhee', 'Soungyun', 'Daesung', 'Hwasoon', 'Wonsam', 'Jihun', 'Bumsung']","['KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR', 'KR']","Compound for organic electronic element, organic electronic element using the same and electronic device thereof",17,['Koh Mih Suhn'],['Mih Suhn'],1,7,8,0,1,1,2022,"['KR101497124B1/en', 'KR101355562B1/en']","[['박정환', '이선희', '문성윤', '김대성', '정화순', '김원삼', '변지훈', '이범성'], ['박정환', '이선희', '문성윤', '김대성', '정화순', '김원삼', '변지훈', '이범성']]"
125088,US10991886,B2,20210427,US15757470,20160902,KR,"['Cha Yongbum', 'Hong Sung Kil', 'Kim Jin Joo']","['Yongbum', 'Sung Kil', 'Jin Joo']","['KR', 'KR', 'KR']",Amine-based compound and organic light emitting device comprising same,14,[],[],2,1,3,0,0,0,2022,"['KR101992348B1/en', 'CN107922310B/en']","[['차용범', '홍성길', '김진주'], ['车龙范', '洪性佶', '金振珠']]"
