publication_id,country,english_names,english_first_names,inventor_country,worldwide_application,original_names,year,english_gender,chinese_gender,chinese_gender_prob
US09535984,CN,Chen Xudong,Xudong,CN,CN103942218B/en,陈旭东,2017,unknown,M,0.978909492564319
US09535984,CN,Xie Yidong,Yidong,CN,CN103942218B/en,谢义栋,2017,unknown,M,0.9994541150635284
US09535984,CN,Ji Dongming,Dongming,CN,CN103942218B/en,纪东明,2017,unknown,M,0.9774035838448056
US09536003,US,Zheng Zhaohui,Zhaohui,CN,CN104254852B/en,郑朝晖,2017,unknown,M,0.9018478965512075
US09536003,US,Lu Rongqing,Rongqing,CN,CN104254852B/en,陆荣清,2017,unknown,M,0.7078355998343194
US09536003,US,Li Xin,Xin,CN,CN104254852B/en,李欣,2017,andy,F,0.715885010595338
US09536115,CN,Wang Ke-Xin,Ke-Xin,CN,CN105373325B/en,王克新,2017,andy,M,0.9600745398664546
US09536120,CN,Lu Zhou,Zhou,CN,CN102880842B/en,陆舟,2017,andy,M,0.823666978484565
US09536120,CN,Yu Huazhang,Huazhang,CN,CN102880842B/en,于华章,2017,unknown,M,0.9556479937741482
US09536147,CN,Yan Guoxiong,Guoxiong,CN,CN103426184B/en,颜国雄,2017,unknown,M,0.9988065060361775
US09536285,CN,Wang Hui,Hui,CN,CN103546803B/en,王晖,2017,andy,M,0.7509423021165555
US09536326,CN,Chen Lixuan,Lixuan,CN,CN104166258B/en,陈黎暄,2017,unknown,F,0.5568155576539897
US09536418,CN,Mao Fei,Fei,CN,CN102426764B/en,毛飞,2017,andy,M,0.8016210470369386
US09536418,CN,Wang Weigang,Weigang,CN,CN102426764B/en,王伟刚,2017,unknown,M,0.9998366083425524
US09536418,CN,Li Xuannan,Xuannan,CN,CN102426764B/en,李宣南,2017,unknown,M,0.9070716341745284
US09536418,CN,Liu Jilong,Jilong,CN,CN102426764B/en,刘继龙,2017,unknown,M,0.9930762909631408
US09536459,CN,Wen Songxian,Songxian,CN,CN102819126B/en,文松贤,2017,unknown,M,0.975687913832686
US09536459,CN,Tsai Jungmao,Jungmao,CN,CN102819126B/en,蔡荣茂,2017,unknown,M,0.9604789336542614
US09536459,CN,Liao Shiue-shih,Shiue-shih,CN,CN102819126B/en,廖学士,2017,unknown,M,0.9600757327858525
US09536459,CN,Zhuang Yizhuang,Yizhuang,CN,CN102819126B/en,庄益壮,2017,unknown,M,0.993928117006128
US09536459,CN,Deng Mingfeng,Mingfeng,CN,CN102819126B/en,邓明锋,2017,unknown,M,0.9971205814228647
US09536464,CN,Guo Renwei,Renwei,CN,CN103559849B/en,郭仁炜,2017,unknown,M,0.9867060959570116
US09536464,CN,Dong Xue,Xue,CN,CN103559849B/en,董学,2017,andy,M,0.8366990775367737
US09536464,CN,Liu Peng,Peng,CN,CN103559849B/en,刘鹏,2017,andy,M,0.9825391051291379
US09536466,CN,Nie Leisen,Leisen,CN,CN104050910B/en,聂磊森,2017,unknown,M,0.9993084041918893
US09536466,CN,Qi Xiaojing,Xiaojing,CN,CN104050910B/en,祁小敬,2017,unknown,M,0.6593258568978313
US09536469,CN,Li Quanhu,Quanhu,CN,CN104252843B/en,李全虎,2017,unknown,M,0.9997686417656472
US09536469,CN,Song Chen,Chen,CN,CN104252843B/en,宋琛,2017,andy,M,0.6054819141765895
US09536474,CN,Ren Lijun,Lijun,CN,CN103489401B/en,任丽君,2017,unknown,F,0.9915708799135061
US09536474,CN,Duan Liye,Liye,CN,CN103489401B/en,段立业,2017,unknown,M,0.9818899348307096
US09536476,CN,Cao Kun,Kun,CN,CN103714780B/en,曹昆,2017,andy,M,0.9566765578635014
US09536476,CN,Wu Zhongyuan,Zhongyuan,CN,CN103714780B/en,吴仲远,2017,unknown,M,0.9906297508561461
US09536476,CN,Duan Liye,Liye,CN,CN103714780B/en,段立业,2017,unknown,M,0.9818899348307096
US09536490,CN,Dong Chengcai,Chengcai,CN,CN103345091A/en,董成才,2017,unknown,M,0.9972693523531486
US09536492,CN,Jin Huijun,Huijun,CN,CN104155819B/en,金慧俊,2017,unknown,F,0.739289414585052
US09536492,CN,Ye Song,Song,CN,CN104155819B/en,叶松,2017,andy,M,0.9423333333333334
US09536492,CN,Liu Bo,Bo,CN,CN104155819B/en,刘波,2017,male,M,0.9018246550956832
US09536498,CN,Wu Xingji,Xingji,CN,CN103500566B/en,吴行吉,2017,unknown,M,0.9937120579185529
US09536498,CN,Xie Yu,Yu,CN,CN103500566B/en,解宇,2017,andy,M,0.8430158324821245
US09536498,CN,Xu Yizhen,Yizhen,CN,CN103500566B/en,许益祯,2017,unknown,M,0.866328320950701
US09536507,CN,Zhang Xue-Qin,Xue-Qin,CN,CN105807907B/en,张学琴,2017,andy,F,0.9964605331529274
US09536507,CN,Xiang Neng-De,Neng-De,CN,CN105807907B/en,向能德,2017,unknown,M,0.9948278652243261
US09536585,CN,Liu Mengxin,Mengxin,CN,CN103956184B/en,刘梦新,2017,unknown,F,0.7849918269424844
US09536585,CN,Liu Xin,Xin,CN,CN103956184B/en,刘鑫,2017,andy,M,0.8013746820371273
US09536585,CN,Zhao Fazhan,Fazhan,CN,CN103956184B/en,赵发展,2017,unknown,M,0.9975323792865568
US09536585,CN,Han Zhengsheng,Zhengsheng,CN,CN103956184B/en,韩郑生,2017,unknown,M,0.9899202279944266
US09536594,CN,Sun Hongquan,Hongquan,CN,CN105321577B/en,孙宏全,2017,unknown,M,0.9929344196382835
US09536623,CN,Hao Sikun,Sikun,CN,CN104537995A/en,郝思坤,2017,unknown,M,0.8271641605031637
US09536638,CN,Luo Chaohua,Chaohua,CN,CN103524896B/en,罗超华,2017,unknown,M,0.8104894718204098
US09536638,CN,Fan Weiwei,Weiwei,CN,CN103524896B/en,范魏魏,2017,unknown,Undefined,0.6194269708049954
US09536638,CN,Fan Weiwei,Weiwei,CN,CN103524896B/en,范伟伟,2017,unknown,M,0.9805265378053213
US09536685,CN,Chen Feng,Feng,CN,CN103425302A/en,陳峰,2017,andy,M,0.733977774379529
US09536695,CN,Liu Peng,Peng,CN,CN103903938B/en,柳鹏,2017,andy,M,0.9825391051291379
US09536695,CN,Fan Shou-Shan,Shou-Shan,CN,CN103903938B/en,范守善,2017,unknown,M,0.9708283141892009
US09536742,CN,Jung Dae-Sub,Dae-Sub,CN,CN105448979B/en,郑大燮,2017,unknown,M,0.9853952423477751
US09536742,CN,Cao Guohao,Guohao,CN,CN105448979B/en,曹国豪,2017,unknown,M,0.9997656572484436
US09536812,US,Fan Chun Ho,Chun Ho,CN,CN104425400A/en,樊俊豪,2017,unknown,M,0.999518693307332
US09536889,CN,Zhang Lingyue,Lingyue,CN,CN104091803A/en,张凌越,2017,unknown,M,0.5641938419492731
US09536902,CN,Lv Qibiao,Qibiao,CN,CN104299972B/en,吕启标,2017,unknown,M,0.999718692085644
US09536906,CN,Li Xiaoye,Xiaoye,CN,CN104090440B/en,李晓晔,2017,unknown,F,0.5370186649873129
US09536906,CN,Cao Zhaokeng,Zhaokeng,CN,CN104090440B/en,曹兆铿,2017,unknown,M,0.9920713422180443
US09536906,CN,Huang Zhongshou,Zhongshou,CN,CN104090440B/en,黄忠守,2017,unknown,M,0.9892442884556312
US09536911,CN,Zhao Guo,Guo,CN,CN103487996A/en,赵国,2017,andy,M,0.9026709758906348
US09536934,CN,Kang Pengtao,Pengtao,CN,CN103715226A/en,亢澎涛,2017,unknown,M,0.9994345511073035
US09536965,CN,Pei Yi,Yi,CN,CN104409431B/en,裴轶,2017,andy,M,0.6698247276172431
US09536965,CN,Zhou Mengjie,Mengjie,CN,CN104409431B/en,周梦杰,2017,unknown,F,0.6601846922803257
US09536965,CN,Zhang Naiqian,Naiqian,CN,CN104409431B/en,张乃千,2017,unknown,M,0.8287060149901718
US09537037,CN,Zheng Fei,Fei,CN,CN105576074A/en,郑飞,2017,andy,M,0.8016210470369386
US09537037,CN,Zhang Zhongwei,Zhongwei,CN,CN105576074A/en,张忠卫,2017,unknown,M,0.9814884627464135
US09537037,CN,Shi Lei,Lei,CN,CN105576074A/en,石磊,2017,andy,M,0.9695692883895131
US09537037,CN,Ruan Zhongli,Zhongli,CN,CN105576074A/en,阮忠立,2017,unknown,M,0.9817363880638895
US09537037,CN,Zhao Chen,Chen,CN,CN105576074A/en,赵晨,2017,andy,M,0.5845416209346659
US09537037,CN,Zhao Yuxue,Yuxue,CN,CN105576074A/en,赵钰雪,2017,unknown,F,0.9483929169808561
US09537048,CN,Chen Shunping,Shunping,CN,CN102683534B/en,陈顺平,2017,unknown,M,0.9419577982854582
US09537048,CN,Zeng Xiaoqiang,Xiaoqiang,CN,CN102683534B/en,曾晓强,2017,unknown,M,0.997490014611051
US09537048,CN,Huang Shaohua,Shaohua,CN,CN102683534B/en,黄少华,2017,unknown,M,0.5447532187253524
US09537048,CN,Pan Qunfeng,Qunfeng,CN,CN102683534B/en,潘群峰,2017,unknown,M,0.8956511576187383
US09537048,CN,Wu Jyh-Chiarng,Jyh-Chiarng,CN,CN102683534B/en,吴志强,2017,unknown,M,0.9997698134922199
US09537057,CN,Huang Shaohua,Shaohua,CN,CN103247743B/en,黄少华,2017,unknown,M,0.5447532187253524
US09537057,CN,Zeng Xiaoqiang,Xiaoqiang,CN,CN103247743B/en,曾晓强,2017,unknown,M,0.997490014611051
US09537057,CN,Chao Chih-Wei,Chih-Wei,CN,CN103247743B/en,赵志伟,2017,andy,M,0.9733031818930491
US09537115,CN,Yu Wei,Wei,CN,CN104269497B/en,余威,2017,andy,M,0.9725648124842688
US09537141,CN,Wang Jia-Ping,Jia-Ping,CN,CN103545485B/en,王佳平,2017,andy,M,0.5199630188803228
US09537141,CN,Jiang Kai-Li,Kai-Li,CN,CN103545485B/en,姜开利,2017,andy,M,0.8568063107276344
US09537141,CN,Fan Shou-Shan,Shou-Shan,CN,CN103545485B/en,范守善,2017,unknown,M,0.9708283141892009
US09537151,CN,Wang Jia-Ping,Jia-Ping,CN,CN103187573B/en,王佳平,2017,andy,M,0.5199630188803228
US09537151,CN,Wang Ke,Ke,CN,CN103187573B/en,王珂,2017,andy,F,0.6008209338122114
US09537151,CN,Jiang Kai-Li,Kai-Li,CN,CN103187573B/en,姜开利,2017,andy,M,0.8568063107276344
US09537151,CN,Fan Shou-Shan,Shou-Shan,CN,CN103187573B/en,范守善,2017,unknown,M,0.9708283141892009
US09537195,UA,Sun Liang,Liang,CN,CN104752793B/en,孙亮,2017,andy,M,0.9936891054030115
US09537195,UA,Wang Xu,Xu,CN,CN104752793B/en,王旭,2017,andy,M,0.832293949098264
US09537195,UA,Wang Jia,Jia,CN,CN104752793B/en,王佳,2017,andy,F,0.6668084503048348
US09537195,UA,Wu Yun,Yun,CN,CN104752793B/en,吴云,2017,andy,F,0.47780957019359555
US09537195,UA,He Yusheng,Yusheng,CN,CN104752793B/en,何豫生,2017,unknown,M,0.9834039907976216
US09537195,UA,Li Hong,Hong,CN,CN104752793B/en,黎红,2017,andy,F,0.6995306872339652
US09537195,UA,Huang Jiangming,Jiangming,CN,CN104752793B/en,黄江鸣,2017,unknown,M,0.9567735400756117
US09537195,UA,Luo Sheng,Sheng,CN,CN104752793B/en,罗胜,2017,andy,M,0.9152332771219788
US09537242,CN,Chen Hsin Chih,Hsin Chih,CN,CN204376023U/en,陈信智,2017,unknown,M,0.991396502744345
US09537253,CN,Zhao Yuqiang,Yuqiang,CN,CN203942061U/en,赵玉强,2017,unknown,M,0.9971056027982528
US09537260,CN,Mo Jie,Jie,CN,CN105244672B/en,莫杰,2017,andy,M,0.8728694691205849
US09537260,CN,Dong Zhecai,Zhecai,CN,CN105244672B/en,董哲财,2017,unknown,M,0.9989560930367983
US09537260,CN,Wu Zhenguo,Zhenguo,CN,CN105244672B/en,吴振国,2017,unknown,M,0.9912407540350611
US09537264,CN,Wang Ning,Ning,CN,CN204067733U/en,王宁,2017,andy,M,0.5745945945945946
US09537264,CN,Xu Xiang,Xiang,CN,CN204067733U/en,徐祥,2017,andy,M,0.9551555826723612
US09537264,CN,Yin Hongjun,Hongjun,CN,CN204067733U/en,殷红军,2017,unknown,M,0.8098262282257892
US09537280,CN,Li Bincheng,Bincheng,CN,CN104319615B/en,李斌成,2017,unknown,M,0.9986049432691165
US09537280,CN,Wang Qiang,Qiang,CN,CN104319615B/en,王强,2017,andy,M,0.9988256478509356
US09537280,CN,Han Yanling,Yanling,CN,CN104319615B/en,韩艳玲,2017,unknown,F,0.9998811936584923
US09537304,CN,Mao Xiaomao,Xiaomao,CN,CN204131121U/en,毛小毛,2017,unknown,M,0.7944342467377037
US09537305,CN,Chen Yen-Hua,Yen-Hua,CN,CN104360771B/en,陈彦华,2017,unknown,M,0.6404827068600885
US09537305,CN,Weng Ruey-Shing,Ruey-Shing,CN,CN104360771B/en,翁瑞兴,2017,unknown,M,0.9340058589688015
US09537305,CN,Tseng Chi-Yuan,Chi-Yuan,CN,CN104360771B/en,曾启源,2017,unknown,M,0.9896223302264466
US09537320,CN,Liu Mingming,Mingming,CN,CN102195344B/en,刘明明,2017,unknown,M,0.9489668752930988
US09537320,CN,Meng Yanni,Yanni,CN,CN102195344B/en,孟燕妮,2017,unknown,F,0.9999053679699156
US09537320,CN,Teng Lingqiao,Lingqiao,CN,CN102195344B/en,滕凌巧,2017,unknown,F,0.9870694943089521
US09537320,CN,Zhou Baohang,Baohang,CN,CN102195344B/en,周保航,2017,unknown,M,0.9950974010953282
US09537320,CN,Wei Shuwang,Shuwang,CN,CN102195344B/en,韦树旺,2017,unknown,M,0.9978959810086289
US09537372,CN,Yang Yiyong,Yiyong,CN,CN103195677B/en,杨亦勇,2017,unknown,M,0.9932947491870738
US09537377,CN,Luo Qing Bin,Qing Bin,CN,CN103378695A/en,罗庆斌,2017,andy,M,0.9962563275544355
US09537377,CN,Meng Zhao Sen,Zhao Sen,CN,CN103378695A/en,蒙昭森,2017,unknown,M,0.9934432261884784
US09537377,CN,Wu Wen Ming,Wen Ming,CN,CN103378695A/en,吴文明,2017,andy,M,0.9004782320485957
US09537377,CN,Lam Wing Cheung,Wing Cheung,CN,CN103378695A/en,林永祥,2017,unknown,M,0.988818913608605
US09537377,CN,Xu Qiang,Qiang,CN,CN103378695A/en,徐强,2017,andy,M,0.9988256478509356
US09537377,CN,Zhan Da Xuan,Da Xuan,CN,CN103378695A/en,詹大泫,2017,unknown,M,0.9726572930949613
US09537385,CN,Pu Xifeng,Xifeng,CN,CN103809007A/en,浦锡锋,2017,unknown,M,0.9977483159880126
US09537385,CN,Zheng Dacheng,Dacheng,CN,CN103809007A/en,郑大成,2017,unknown,M,0.9932474512647281
US09537385,CN,Dai Binchuan,Binchuan,CN,CN103809007A/en,戴彬传,2017,unknown,M,0.9632465068720593
US09537385,CN,Li Dan,Dan,CN,CN103809007A/en,李丹,2017,male,F,0.9748864794736354
US09537385,CN,Wan Zhenghai,Zhenghai,CN,CN103809007A/en,万正海,2017,unknown,M,0.9422883431858666
US09537385,CN,Li Junkai,Junkai,CN,CN103809007A/en,李俊凯,2017,unknown,M,0.9654721986006427
US09537390,US,Mao Jingwen,Jingwen,CN,CN104160603B/en,毛静文,2017,unknown,F,0.9145285924487839
US09537390,US,Luo Zhiyong,Zhiyong,CN,CN104160603B/en,罗志勇,2017,unknown,M,0.9983197844323545
US09537390,US,Zheng Kaihua,Kaihua,CN,CN104160603B/en,郑凯华,2017,unknown,M,0.8730928371582773
US09537412,CN,Qu Peng,Peng,CN,CN105337503B/en,瞿鹏,2017,andy,M,0.9825391051291379
US09537412,CN,Zhou Jianhua,Jianhua,CN,CN105337503B/en,周建华,2017,unknown,M,0.766578248382373
US09537412,CN,Ye Zhihong,Zhihong,CN,CN105337503B/en,叶志红,2017,unknown,M,0.6165649142224475
US09537423,CN,Mao Saijun,Saijun,CN,CN103684002B/en,毛赛君,2017,unknown,F,0.8762083925405613
US09537480,CN,Lin Lvming,Lvming,CN,CN103809725B/en,林旅明,2017,unknown,M,0.9650536370499158
US09537506,CN,Gao Jun-Juan,Jun-Juan,CN,CN104215899A/en,高俊娟,2017,unknown,F,0.9995374136298817
US09537506,CN,Yang Xiao-Wei,Xiao-Wei,CN,CN104215899A/en,杨小伟,2017,andy,M,0.8229554968886473
US09537506,CN,Wang Yang,Yang,CN,CN104215899A/en,王阳,2017,andy,M,0.799294341158909
US09537523,CN,Chen Hai-Lin,Hai-Lin,CN,CN105450797B/en,陈海林,2017,andy,M,0.884786236251636
US09537523,CN,Zhao Di-Qiong,Di-Qiong,CN,CN105450797B/en,赵镝琼,2017,unknown,F,0.8809992329817778
US09537549,CN,Bi Xiaoyan,Xiaoyan,CN,CN103312389B/en,毕晓艳,2017,unknown,F,0.9641243979570306
US09537549,CN,Chen Dageng,Dageng,CN,CN103312389B/en,陈大庚,2017,unknown,M,0.9670702393196118
US09537549,CN,Xia Bin,Bin,CN,CN103312389B/en,夏斌,2017,andy,M,0.9883287094613987
US09537553,CN,Rong Lu,Lu,CN,CN103582101B/en,戎璐,2017,andy,F,0.9685492052756172
US09537553,CN,Chen Dageng,Dageng,CN,CN103582101B/en,陈大庚,2017,unknown,M,0.9670702393196118
US09537576,CN,Wu Guiling,Guiling,CN,CN103427842A/en,吴龟灵,2017,unknown,F,0.606521431825956
US09537576,CN,Hu Liang,Liang,CN,CN103427842A/en,胡亮,2017,andy,M,0.9936891054030115
US09537576,CN,Shen Jianguo,Jianguo,CN,CN103427842A/en,沈建国,2017,unknown,M,0.9690109723763073
US09537576,CN,Zou Weiwen,Weiwen,CN,CN103427842A/en,邹卫文,2017,unknown,M,0.8843197429809116
US09537576,CN,Chen Jianping,Jianping,CN,CN103427842A/en,陈建平,2017,unknown,M,0.8575452975480605
US09537596,JP,Imamura Daichi,Daichi,CN,CN102484519B/en,今村大地,2017,male,M,0.9984040126460869
US09537601,CN,Fu Xihua,Xihua,CN,CN103780327B/en,付锡华,2017,unknown,M,0.8520374798686752
US09537601,CN,Zhang Xinling,Xinling,CN,CN103780327B/en,张新灵,2017,unknown,M,0.49365203284434367
US09537603,CN,Fu Xihua,Xihua,CN,CN103457663B/en,付锡华,2017,unknown,M,0.8520374798686752
US09537603,CN,Zhang Xinling,Xinling,CN,CN103457663B/en,张新灵,2017,unknown,M,0.49365203284434367
US09537610,CN,Zhang Xiaobo,Xiaobo,CN,CN103312475A/en,张晓博,2017,unknown,M,0.8085005745702903
US09537610,CN,Yu Bin,Bin,CN,CN103312475A/en,喻斌,2017,andy,M,0.9883287094613987
US09537610,CN,Zhang Wenfeng,Wenfeng,CN,CN103312475A/en,张文峰,2017,unknown,M,0.9762720286170928
US09537614,CN,Liang Chunli,Chunli,CN,CN102098151B/en,梁春丽,2017,unknown,F,0.992576544481029
US09537614,CN,Dai Bo,Bo,CN,CN102098151B/en,戴博,2017,male,M,0.8998158847057329
US09537614,CN,Yang Weiwei,Weiwei,CN,CN102098151B/en,杨维维,2017,unknown,M,0.8737521089018757
US09537614,CN,Ren Lu,Lu,CN,CN102098151B/en,任璐,2017,andy,F,0.9685492052756172
US09537615,US,Zhu Jianchi,Jianchi,CN,CN104380645A/en,朱剑驰,2017,unknown,M,0.9886886077520307
US09537615,US,Zhang Zhi,Zhi,CN,CN104380645A/en,张治�,2017,andy,M,0.7909029634342938
US09537615,US,Lei Haipeng,Haipeng,CN,CN104380645A/en,雷海鹏,2017,unknown,M,0.9910249723681032
US09537615,US,Shu Kodo,Kodo,CN,CN104380645A/en,朱厚道,2017,unknown,M,0.9935881710658353
US09537620,CN,Fei Peiyan,Peiyan,CN,CN102781110B/en,费佩燕,2017,unknown,F,0.991364945561617
US09537622,CN,Zhang Yi,Yi,CN,CN101754394B/en,张屹,2017,andy,M,0.9201680672268907
US09537622,CN,Ma Jie,Jie,CN,CN101754394B/en,马洁,2017,andy,F,0.9663425011396445
US09537622,CN,Wang Haidan,Haidan,CN,CN101754394B/en,汪海丹,2017,unknown,F,0.937063202335465
US09537622,CN,He Chuanfeng,Chuanfeng,CN,CN101754394B/en,贺传峰,2017,unknown,M,0.9920396190663062
US09537622,CN,Zhang Cunfei,Cunfei,CN,CN101754394B/en,张存飞,2017,unknown,M,0.9479264907775696
US09537623,CN,Zhang Xiaobo,Xiaobo,CN,CN102740463A/en,张晓博,2017,unknown,M,0.8085005745702903
US09537625,CN,Zhao Yajun,Yajun,CN,CN103595514B/en,赵亚军,2017,unknown,M,0.890964726561336
US09537625,CN,Mo Linmei,Linmei,CN,CN103595514B/en,莫林梅,2017,unknown,F,0.9750224760626011
US09537625,CN,Xu Hanqing,Hanqing,CN,CN103595514B/en,徐汉青,2017,unknown,M,0.8700899262788375
US09537625,CN,Li Yujie,Yujie,CN,CN103595514B/en,李玉洁,2017,unknown,F,0.9821550591909044
US09537625,CN,Sun Baoyu,Baoyu,CN,CN103595514B/en,孙宝玉,2017,unknown,M,0.5890596245081983
US09537625,CN,Huang Chen,Chen,CN,CN103595514B/en,黄琛,2017,andy,M,0.6054819141765895
US09537626,US,Lou Qunfang,Qunfang,CN,CN102754475B/en,楼群芳,2017,unknown,F,0.9459087859187183
US09537627,US,Huang Yinghua,Yinghua,CN,CN103229552B/en,黄颖华,2017,unknown,F,0.8339680333352096
US09537627,US,Xing Feng,Feng,CN,CN103229552B/en,邢峰,2017,andy,M,0.9743643475831236
US09537629,CN,Xue Lixia,Lixia,CN,CN101925109B/en,薛丽霞,2017,unknown,F,0.9999825466617722
US09537629,CN,Guan Lei,Lei,CN,CN101925109B/en,官磊,2017,andy,M,0.9695692883895131
US09537636,CN,Fei Peiyan,Peiyan,CN,CN103138900B/en,费佩燕,2017,unknown,F,0.991364945561617
US09537636,CN,Peng Focai,Focai,CN,CN103138900B/en,彭佛才,2017,unknown,M,0.9947165167112159
US09537666,CN,Qu Xiaoming,Xiaoming,CN,CN102868986A/en,曲晓明,2017,unknown,M,0.7141714985040037
US09537666,CN,Miao Yongsheng,Yongsheng,CN,CN102868986A/en,缪永生,2017,unknown,M,0.9960646475517629
US09537672,CN,Qian Feng,Feng,CN,CN102045184B/en,钱锋,2017,andy,M,0.9910482921083628
US09537672,CN,Hu Feng,Feng,CN,CN102045184B/en,胡峰,2017,andy,M,0.9743643475831236
US09537672,CN,Deng Zhusheng,Zhusheng,CN,CN102045184B/en,邓柱升,2017,unknown,M,0.9999305684767014
US09537672,CN,Song Huihua,Huihua,CN,CN102045184B/en,宋慧华,2017,unknown,F,0.7929917605513158
US09537672,CN,Yue Jianfei,Jianfei,CN,CN102045184B/en,岳剑飞,2017,unknown,M,0.9131212550781336
US09537694,CN,Liu Zexin,Zexin,CN,CN106409299B/en,刘泽新,2017,unknown,M,0.9705464947943651
US09537694,CN,Miao Lei,Lei,CN,CN106409299B/en,苗磊,2017,andy,M,0.9695692883895131
US09537694,CN,Qi Fengyan,Fengyan,CN,CN106409299B/en,齐峰岩,2017,unknown,M,0.984821133446226
US09537778,CN,Chen Feixiong,Feixiong,CN,CN104184677B/en,陈飞雄,2017,unknown,M,0.9966521737893104
US09537778,CN,Guo Qingji,Qingji,CN,CN104184677B/en,郭庆吉,2017,unknown,M,0.9640339776486994
US09537782,CN,Wu Mintian,Mintian,CN,CN103731885B/en,吴敏恬,2017,unknown,F,0.9930884972950852
US09537786,CN,Lin Aimin,Aimin,CN,CN103856440B/en,林爱民,2017,unknown,M,0.9415917560089052
US09537786,CN,Zhang Qian,Qian,CN,CN103856440B/en,张迁,2017,andy,M,0.6544715447154471
US09537799,US,He Chenghong,Chenghong,CN,CN104509043A/en,贺成洪,2017,unknown,M,0.9847504000328472
US09537799,US,Shi Hongbo,Hongbo,CN,CN104509043A/en,史洪波,2017,unknown,M,0.9687495467185178
US09537809,CN,Song Zhigang,Zhigang,CN,CN104717125B/en,宋智刚,2017,unknown,M,0.9997942224174271
US09537809,CN,Li Maocai,Maocai,CN,CN104717125B/en,李茂材,2017,unknown,M,0.9991513326598007
US09537817,CN,Li Xiaojuan,Xiaojuan,CN,CN102904971B/en,李小娟,2017,unknown,F,0.9999633272765032
US09537817,CN,Long Shuiping,Shuiping,CN,CN102904971B/en,龙水平,2017,unknown,M,0.7679840586712822
US09537817,CN,Jin Hui,Hui,CN,CN102904971B/en,金辉,2017,andy,M,0.9204757042465013
US09537817,CN,Xue Guodong,Guodong,CN,CN102904971B/en,薛国栋,2017,unknown,M,0.9991587183447493
US09537837,CN,Yan Jun,Jun,CN,CN100574185C/en,严军,2017,mostly_male,M,0.9476945244956773
US09537843,CN,Huang Mian,Mian,CN,CN103581108B/en,黄冕,2017,andy,M,0.7692307692307693
US09537859,US,Liu Xiaojun,Xiaojun,CN,CN103814545B/en,高东璇,2017,unknown,F,0.7639789719780627
US09537914,US,Dong Wei Shan,Wei Shan,CN,CN108369593B/en,董维山,2017,unknown,M,0.9911376231904764
US09537914,US,Duan Ning,Ning,CN,CN108369593B/en,段宁,2017,andy,M,0.5745945945945946
US09537914,US,Gao Peng,Peng,CN,CN108369593B/en,高鹏,2017,andy,M,0.9825391051291379
US09537914,US,Li Chang Sheng,Chang Sheng,CN,CN108369593B/en,李长升,2017,andy,M,0.9977575467705281
US09537914,US,Ma Chun Yang,Chun Yang,CN,CN108369593B/en,马春洋,2017,andy,M,0.784406169849637
US09537914,US,Zhang Xin,Xin,CN,CN108369593B/en,张欣,2017,andy,F,0.715885010595338
US09537914,US,Zhu Jun,Jun,CN,CN108369593B/en,朱俊,2017,mostly_male,M,0.8162451129019388
US09537948,CN,Liu Xin Peng,Xin Peng,CN,CN104021027B/en,王夕宁,2017,unknown,M,0.5687353675691893
US09537948,CN,Rui Su Ying,Su Ying,CN,CN104021027B/en,曾春光,2017,andy,M,0.905975027213868
US09537948,CN,Wang Xi Ning,Xi Ning,CN,CN104021027B/en,芮苏英,2017,unknown,F,0.9434187110210537
US09537948,CN,Zeng Chun Guang,Chun Guang,CN,CN104021027B/en,刘昕鹏,2017,andy,M,0.9700680955980882
US09537948,CN,Zhu Pu,Pu,CN,CN104021027B/en,朱朴,2017,andy,M,0.9295499021526418
US09537980,CN,Zhao Yonggang,Yonggang,CN,CN102938940A/en,赵永刚,2017,unknown,M,0.999778464971655
US09537982,CN,Tang Shengjun,Shengjun,CN,CN103346974B/en,唐盛军,2017,unknown,M,0.9942218066163332
US09537982,CN,He Jun,Jun,CN,CN103346974B/en,何俊,2017,mostly_male,M,0.8162451129019388
US09537991,US,Wang Chan,Chan,CN,CN103636141B/en,汪婵,2017,mostly_male,F,0.9977691020635806
US09537991,US,Wu Huangwei,Huangwei,CN,CN103636141B/en,吴黄伟,2017,unknown,M,0.9054626517763713
US09537991,US,Huang Jiejing,Jiejing,CN,CN103636141B/en,黄洁静,2017,unknown,F,0.9988066412980848
